image_path,label
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00166.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00167.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00168.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00169.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0017.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00170.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00171.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00173.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00175.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00176.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00177.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00178.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00179.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0018.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00180.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00181.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00182.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00183.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00184.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00185.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00186.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00187.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00188.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00189.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00190.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00191.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00193.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00194.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00195.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00196.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00197.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00198.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00199.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn002.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0020.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00202.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00203.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00205.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00206.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00208.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00209.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0021.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00210.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00211.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00212.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00213.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00214.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00216.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00217.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00218.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0022.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00221.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00222.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00223.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00224.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00225.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0023.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00230.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00231.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00233.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00235.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00236.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00238.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00239.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0024.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00241.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00242.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00244.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00247.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00249.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0025.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00250.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00251.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00252.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00253.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00254.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00255.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00256.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00257.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00258.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00259.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0026.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00261.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00262.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00263.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00264.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00265.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00266.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00267.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00268.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00269.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00270.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00271.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00272.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00273.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00274.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00276.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00277.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00278.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00279.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0028.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00280.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00281.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00282.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00283.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00285.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00286.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00287.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00288.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00289.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0029.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00290.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00291.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00292.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00294.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00295.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00296.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00297.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00298.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00299.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn003.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0030.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00300.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00302.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00303.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00304.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00305.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00307.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00308.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00309.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0031.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00310.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00312.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00314.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00315.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00316.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00317.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00319.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0032.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00320.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00323.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00324.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00325.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00327.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00328.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0033.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00331.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00332.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00333.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00335.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00336.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00337.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00339.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0034.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00340.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00341.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00342.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00344.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00345.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00346.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00348.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00349.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00350.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00352.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00353.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00354.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00355.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00357.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0036.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00362.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00363.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00364.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00365.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00366.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00367.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00368.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00369.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0037.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00370.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00371.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00372.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00373.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00374.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00375.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00376.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00377.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0038.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00380.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00381.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00382.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00384.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00385.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00386.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00387.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00389.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00390.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00391.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00392.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00393.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00394.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00395.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00396.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00398.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00399.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn004.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0040.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00401.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00402.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00403.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00404.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00407.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00408.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00409.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0041.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00412.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00413.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00414.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00415.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00416.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00417.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00418.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00419.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0042.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00420.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00421.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00424.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00425.png,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00427.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00428.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00429.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0043.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00430.JPG,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00431.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00432.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00433.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00434.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00435.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00436.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00437.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00438.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00439.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn0044.jpeg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00440.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00441.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00442.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00443.jpg,Sunburn
Aloe Vera Leaf Disease Detection Dataset/Sunburn/processed_img_Sunburn00444.jpeg,Sunburn
